Precon,Solver,SeqGS,SeqSOR,CGSolver,BiCGSTABSolver,LoopSolver,GradientSolver,pre,post,cells,perf
1,1,1,0,1,0,0,0,5,0,55,15853.075000000003
1,1,0,1,0,1,0,0,0,3,52,10492.160714285714
1,1,1,0,1,0,0,0,5,5,50,6590.012142857144
1,1,1,0,0,1,0,0,3,3,55,10630.632142857143
1,1,1,0,0,0,0,1,4,0,55,13226.20714285714
1,1,0,1,1,0,0,0,3,0,50,14526.267857142855
1,1,0,1,0,0,0,1,3,3,55,11816.925000000001
1,1,0,1,0,0,0,1,3,3,51,10071.210714285715
1,1,0,1,1,0,0,0,5,6,51,7702.187142857144
1,1,0,1,1,0,0,0,5,2,53,10835.54642857143
1,1,1,0,0,1,0,0,0,2,50,8843.530000000002
1,1,0,1,0,0,1,0,6,4,51,7640.78
1,1,0,1,0,1,0,0,1,3,52,10617.292857142855
1,1,0,1,0,0,0,1,4,1,51,9958.182499999997
1,1,0,1,0,1,0,0,5,6,51,7499.150357142857
1,1,0,1,0,0,1,0,3,5,50,9606.04964285714
1,1,1,0,0,1,0,0,5,3,50,8901.996428571429
1,1,1,0,1,0,0,0,3,5,53,10071.763214285713
1,1,1,0,0,1,0,0,5,6,54,7910.767500000001
1,1,1,0,0,0,0,1,4,2,52,9873.564285714287
1,1,0,1,0,1,0,0,3,1,54,11272.535714285714
1,1,0,1,0,0,1,0,1,5,54,11172.025000000003
1,1,1,0,0,0,1,0,3,6,53,9834.677857142857
1,1,1,0,0,1,0,0,6,0,55,13298.950000000003
1,1,1,0,0,0,0,1,3,5,54,7699.782857142856
1,1,1,0,0,0,1,0,3,3,54,10173.764285714287
1,1,1,0,0,0,1,0,4,2,50,8930.216785714285
1,1,0,1,0,1,0,0,5,2,54,11362.82857142857
1,1,1,0,1,0,0,0,0,1,50,26361.953571428567
1,1,0,1,1,0,0,0,2,2,52,10471.239285714286
1,1,0,1,0,1,0,0,3,0,52,15859.9
1,1,1,0,0,0,0,1,0,1,53,19852.66428571429
1,1,0,1,0,0,1,0,2,3,55,11592.978571428572
1,1,1,0,1,0,0,0,2,2,54,10256.278571428571
1,1,1,0,1,0,0,0,4,1,51,11358.739285714284
1,1,1,0,0,1,0,0,4,0,55,15971.892857142857
1,1,1,0,1,0,0,0,3,3,54,10308.778571428573
1,1,1,0,0,1,0,0,0,3,52,9813.0375
1,1,0,1,0,0,0,1,2,5,55,8848.597857142859
1,1,1,0,0,0,0,1,3,1,55,10788.203571428572
1,1,0,1,0,1,0,0,2,3,50,9812.064285714285
1,1,0,1,0,0,1,0,3,5,53,10953.07142857143
1,1,0,1,0,0,1,0,0,5,54,11377.421428571426
1,1,1,0,0,0,0,1,1,5,54,10380.524999999998
1,1,0,1,1,0,0,0,0,2,54,14073.675000000001
1,1,0,1,0,1,0,0,5,1,52,10459.42857142857
1,1,1,0,0,0,1,0,0,2,53,10013.13357142857
1,1,1,0,0,0,1,0,3,0,51,9301.274285714286
1,1,0,1,1,0,0,0,1,3,51,10021.594642857144
1,1,0,1,1,0,0,0,1,4,50,9680.758928571433
1,1,1,0,0,0,1,0,3,5,53,9868.681428571426
1,1,0,1,0,0,1,0,0,3,54,11276.578571428572
1,1,1,0,0,0,1,0,5,1,54,10216.567857142856
1,1,0,1,1,0,0,0,3,4,54,11205.121428571427
1,1,1,0,1,0,0,0,6,3,54,10479.285714285712
1,1,1,0,0,0,1,0,3,0,54,12829.964285714286
1,1,1,0,0,0,0,1,1,2,52,9637.192142857142
1,1,1,0,0,0,0,1,2,4,51,9140.502142857145
1,1,0,1,0,0,0,1,2,1,54,14157.307142857142
1,1,1,0,0,1,0,0,2,4,50,8938.154642857144
1,1,1,0,0,0,1,0,2,0,55,10947.899999999998
1,1,0,1,0,1,0,0,1,2,53,10867.428571428574
1,1,0,1,0,0,0,1,4,0,52,13044.103571428568
1,1,1,0,1,0,0,0,6,2,54,10379.77857142857
1,1,0,1,1,0,0,0,4,0,51,14951.04642857143
1,1,1,0,0,0,0,1,5,4,52,7541.514999999999
1,1,0,1,0,1,0,0,1,3,50,9622.930357142857
1,1,0,1,0,0,0,1,1,5,50,7237.463571428573
1,1,1,0,0,0,1,0,0,5,55,10659.275
1,1,0,1,1,0,0,0,5,1,50,9722.741785714283
1,1,1,0,0,1,0,0,5,1,50,8880.063928571426
1,1,1,0,0,0,1,0,4,2,54,10247.664285714287
1,1,0,1,0,0,1,0,6,3,51,7614.553214285714
1,1,1,0,0,0,1,0,2,1,51,9262.189999999999
1,1,0,1,0,0,0,1,2,1,52,10508.132142857141
1,1,0,1,0,0,0,1,1,2,54,11194.796428571428
1,1,0,1,0,1,0,0,2,5,52,10450.350000000002
1,1,0,1,0,0,0,1,3,6,55,8780.557499999999
1,1,1,0,1,0,0,0,3,6,51,6875.321785714287
1,1,0,1,0,0,1,0,6,6,55,11682.824999999999
1,1,0,1,0,1,0,0,2,0,50,12156.517857142857
1,1,0,1,0,1,0,0,1,0,50,19228.014285714286
1,1,0,1,0,0,1,0,2,1,50,7431.131071428571
1,1,1,0,0,1,0,0,2,3,52,9697.493214285714
1,1,1,0,0,1,0,0,0,2,54,10310.417857142858
1,1,1,0,0,0,0,1,3,2,54,10419.753571428573
1,1,0,1,0,0,0,1,5,6,55,8846.50142857143
1,1,0,1,1,0,0,0,1,6,54,11257.342857142858
1,1,1,0,0,0,0,1,4,6,50,6635.813928571427
1,1,1,0,0,0,1,0,0,3,51,6919.126428571427
1,1,1,0,0,1,0,0,1,0,50,17656.007142857143
1,1,1,0,0,0,1,0,2,0,51,9175.099642857142
1,1,0,1,1,0,0,0,1,0,55,52191.73928571429
1,1,0,1,0,0,1,0,4,6,55,11656.67142857143
1,1,1,0,0,0,1,0,0,4,55,10571.139285714287
1,1,1,0,0,1,0,0,5,0,54,15560.664285714285
1,1,1,0,0,0,0,1,0,2,50,8760.0275
1,1,0,1,0,1,0,0,3,1,53,10877.542857142858
1,1,0,1,0,0,1,0,2,3,52,8113.378571428571
1,1,0,1,0,0,0,1,2,0,52,13157.596428571427
1,1,0,1,0,0,1,0,6,4,55,11735.692857142854
1,1,0,1,0,0,0,1,2,3,53,10992.32857142857
1,1,0,1,0,1,0,0,1,3,54,11357.057142857144
1,1,0,1,1,0,0,0,6,6,54,11203.857142857143
1,1,0,1,0,0,1,0,5,0,50,9735.639642857144
1,1,1,0,0,0,0,1,1,4,51,9076.50642857143
1,1,0,1,0,0,1,0,6,0,51,7627.106785714284
1,1,1,0,0,0,1,0,4,4,52,7320.775
1,1,1,0,0,0,0,1,6,1,52,9598.019642857142
1,1,0,1,0,0,0,1,6,5,55,8738.50214285714
1,1,1,0,0,0,0,1,0,4,55,10586.739285714288
1,1,0,1,1,0,0,0,1,2,54,11299.885714285714
1,1,0,1,0,0,1,0,3,6,50,9619.914999999997
1,1,1,0,0,0,1,0,1,0,51,13682.725
1,1,0,1,1,0,0,0,6,1,50,9668.301071428574
1,1,1,0,0,0,1,0,3,4,51,9256.266428571427
1,1,1,0,0,1,0,0,1,5,51,9233.527142857143
1,1,0,1,0,1,0,0,2,2,50,9607.201785714287
1,1,1,0,0,0,0,1,4,1,52,9612.324999999999
1,1,1,0,0,1,0,0,5,4,50,6707.409642857143
1,1,1,0,0,0,1,0,0,3,52,8849.413571428571
1,1,1,0,0,1,0,0,3,5,51,9321.800714285715
1,1,0,1,0,1,0,0,4,4,55,11633.689285714285
1,1,1,0,1,0,0,0,3,4,50,8878.756428571429
1,1,1,0,0,0,1,0,4,6,53,9829.940357142857
1,1,0,1,0,0,1,0,1,6,54,11205.289285714283
1,1,0,1,0,0,1,0,5,0,55,14644.30357142857
1,1,1,0,0,0,0,1,1,4,54,10459.246428571427
1,1,0,1,1,0,0,0,4,3,52,10547.389285714284
1,1,1,0,1,0,0,0,3,1,55,13214.514285714287
1,1,0,1,0,0,0,1,1,1,53,13434.271428571426
1,1,0,1,0,0,0,1,4,3,53,10786.342857142856
1,1,1,0,0,1,0,0,5,2,50,8812.81142857143
1,1,1,0,0,1,0,0,1,5,55,10694.478571428572
1,1,0,1,0,1,0,0,0,6,54,11299.1
1,1,0,1,1,0,0,0,2,1,50,12004.607142857143
1,1,1,0,1,0,0,0,5,5,53,9982.607857142857
1,1,1,0,1,0,0,0,2,0,50,13195.071428571426
1,1,0,1,0,0,0,1,1,1,51,12465.532142857144
1,1,1,0,1,0,0,0,2,4,50,8750.880357142856
1,1,1,0,0,0,1,0,0,3,50,4545.783214285715
1,1,0,1,0,1,0,0,0,3,53,10975.364285714282
1,1,0,1,0,0,1,0,3,6,54,11256.628571428573
1,1,1,0,1,0,0,0,6,5,55,10559.589285714284
1,1,0,1,1,0,0,0,0,3,54,11226.417857142858
1,1,0,1,1,0,0,0,4,5,55,11708.535714285716
1,1,0,1,1,0,0,0,3,3,51,10045.927857142859
1,1,0,1,1,0,0,0,1,4,54,11243.825
1,1,1,0,1,0,0,0,2,6,55,10563.371428571427
1,1,0,1,1,0,0,0,5,6,53,10786.885714285716
1,1,1,0,0,1,0,0,0,6,52,9600.470714285713
1,1,0,1,0,0,0,1,4,4,50,7236.550357142856
1,1,0,1,1,0,0,0,5,6,52,7822.937857142855
1,1,1,0,0,1,0,0,4,6,55,10757.121428571427
1,1,1,0,1,0,0,0,2,1,50,10929.52142857143
1,1,1,0,0,0,0,1,3,2,55,10640.228571428572
1,1,1,0,0,1,0,0,1,6,55,10730.371428571429
1,1,0,1,1,0,0,0,0,4,51,10047.115
1,1,1,0,0,1,0,0,6,4,54,10343.992857142855
1,1,0,1,0,0,1,0,1,2,52,10423.55
1,1,1,0,0,0,1,0,5,2,50,8923.649642857143
1,1,1,0,0,0,0,1,5,5,55,8079.199285714288
1,1,1,0,1,0,0,0,1,2,55,10611.72142857143
1,1,1,0,0,0,1,0,6,1,50,6751.392857142855
1,1,1,0,0,0,1,0,2,5,55,10752.796428571428
1,1,0,1,0,0,0,1,1,6,52,7874.146785714284
1,1,1,0,0,0,0,1,5,4,55,7988.225357142857
1,1,1,0,0,1,0,0,0,2,51,9132.968571428572
1,1,1,0,0,1,0,0,5,4,55,10671.767857142857
1,1,1,0,0,0,0,1,3,1,50,8796.412500000002
1,1,0,1,0,0,0,1,2,2,52,10471.000000000002
1,1,0,1,0,1,0,0,1,1,55,14474.532142857144
1,1,1,0,0,0,1,0,2,4,51,9181.253571428571
1,1,1,0,1,0,0,0,3,5,55,10583.539285714285
1,1,1,0,1,0,0,0,1,0,55,58091.446428571435
1,1,0,1,1,0,0,0,2,2,50,9596.149642857143
1,1,0,1,1,0,0,0,1,2,51,10247.731428571427
1,1,1,0,0,1,0,0,5,3,54,10320.4
1,1,1,0,0,0,1,0,2,4,53,9970.21035714286
1,1,0,1,0,0,1,0,1,1,52,13174.08928571429
1,1,1,0,0,1,0,0,3,0,53,12336.378571428573
1,1,1,0,0,1,0,0,1,3,54,10364.757142857141
1,1,0,1,0,0,0,1,5,0,52,13307.132142857145
1,1,0,1,1,0,0,0,2,3,53,10919.32142857143
1,1,0,1,0,1,0,0,3,3,52,10402.342857142858
1,1,1,0,1,0,0,0,2,2,52,9848.327142857142
1,1,0,1,1,0,0,0,1,2,52,10498.699999999999
1,1,0,1,0,0,1,0,6,5,54,11264.714285714284
1,1,1,0,0,0,1,0,3,2,54,10211.053571428574
1,1,1,0,1,0,0,0,4,3,55,10632.307142857142
1,1,0,1,0,0,1,0,4,5,51,7603.957500000001
1,1,0,1,0,1,0,0,1,0,51,20116.153571428575
1,1,0,1,0,0,0,1,6,5,53,8155.86857142857
1,1,0,1,0,0,0,1,0,1,52,21155.97857142857
1,1,0,1,0,0,1,0,5,4,54,11219.035714285716
1,1,0,1,1,0,0,0,2,2,55,11570.85
1,1,0,1,1,0,0,0,1,3,55,11674.528571428571
1,1,0,1,1,0,0,0,6,5,51,7508.27142857143
1,1,1,0,0,1,0,0,3,6,52,7346.12357142857
1,1,1,0,0,0,0,1,2,3,52,9680.236071428571
1,1,0,1,0,0,0,1,5,0,54,14031.846428571429
1,1,0,1,0,0,0,1,2,0,50,12156.217857142856
1,1,1,0,0,1,0,0,3,2,51,9144.373214285715
1,1,0,1,0,0,0,1,5,2,50,9600.464285714284
1,1,1,0,0,0,0,1,1,4,53,10094.2975
1,1,0,1,0,0,1,0,2,6,51,10148.931428571426
1,1,1,0,1,0,0,0,4,2,55,10547.310714285713
1,1,1,0,0,1,0,0,1,4,50,8971.338214285714
1,1,1,0,0,0,1,0,2,1,55,13218.496428571429
1,1,1,0,0,0,0,1,3,5,53,7765.744285714286
1,1,0,1,0,0,0,1,3,2,52,10482.19285714286
1,1,1,0,1,0,0,0,2,5,53,9864.55392857143
1,1,0,1,1,0,0,0,6,4,50,7382.656785714287
1,1,1,0,1,0,0,0,6,5,53,9954.515000000003
1,1,0,1,1,0,0,0,4,3,55,11671.460714285713
1,1,0,1,0,1,0,0,5,4,55,11702.503571428573
1,1,1,0,0,0,0,1,5,6,51,6915.614285714286
1,1,1,0,0,1,0,0,4,1,54,10264.4
1,1,1,0,1,0,0,0,1,1,51,11472.703571428572
1,1,0,1,0,0,1,0,5,2,53,10883.482142857145
1,1,1,0,0,0,0,1,1,6,53,7714.516071428572
1,1,0,1,1,0,0,0,4,5,51,7526.447142857141
1,1,1,0,0,1,0,0,2,4,53,9898.455714285712
1,1,1,0,0,0,0,1,1,6,54,8059.267142857146
1,1,1,0,1,0,0,0,3,6,50,6823.233928571429
1,1,1,0,1,0,0,0,4,0,51,13616.660714285716
1,1,0,1,1,0,0,0,1,2,50,9704.628928571427
1,1,1,0,0,0,0,1,3,0,52,12008.782142857142
1,1,1,0,0,0,1,0,3,3,53,9846.766071428572
1,1,0,1,0,1,0,0,4,3,54,11248.639285714284
1,1,1,0,1,0,0,0,6,3,52,9965.593928571428
1,1,1,0,0,1,0,0,0,5,55,10745.728571428568
1,1,0,1,0,0,1,0,2,0,55,14555.56071428571
1,1,1,0,0,0,0,1,4,4,52,7641.917857142858
1,1,0,1,0,0,1,0,6,6,52,10491.328571428572
1,1,0,1,0,0,0,1,3,5,55,8961.708571428573
1,1,1,0,0,0,0,1,4,5,52,7198.210714285715
1,1,1,0,0,0,0,1,3,0,50,10976.742857142857
1,1,1,0,0,0,1,0,1,4,50,6793.590357142858
1,1,0,1,0,1,0,0,3,3,51,10028.376071428573
1,1,1,0,0,0,1,0,2,6,52,7220.901785714285
1,1,0,1,0,0,0,1,4,3,54,11384.546428571426
1,1,1,0,1,0,0,0,4,0,50,13292.521428571428
1,1,0,1,0,1,0,0,0,5,52,10446.603571428574
1,1,0,1,1,0,0,0,3,1,51,12524.907142857146
1,1,0,1,0,0,1,0,5,1,55,14664.167857142858
1,1,0,1,0,0,1,0,4,1,54,14143.364285714286
1,1,1,0,0,0,0,1,6,0,51,9229.037857142857
1,1,1,0,0,0,1,0,2,3,52,9597.754642857146
1,1,0,1,0,0,1,0,2,6,52,10434.867857142857
1,1,0,1,0,0,1,0,4,5,52,7915.478571428573
1,1,0,1,0,0,0,1,3,5,50,7257.724642857141
1,1,1,0,0,1,0,0,5,3,52,9552.986785714287
1,1,1,0,0,0,0,1,4,1,51,9336.511071428571
1,1,1,0,1,0,0,0,4,5,50,6831.700357142857
1,1,0,1,0,1,0,0,1,3,55,11630.217857142856
1,1,0,1,0,1,0,0,6,0,50,12044.20357142857
1,1,0,1,1,0,0,0,1,6,50,7337.192142857143
1,1,1,0,0,0,0,1,1,3,52,9597.340714285716
1,1,0,1,0,0,0,1,6,6,53,8223.383928571431
1,1,0,1,0,1,0,0,2,3,53,10847.807142857144
1,1,1,0,0,0,1,0,5,3,50,8805.536785714285
1,1,0,1,1,0,0,0,5,5,52,7817.7825
1,1,1,0,0,0,0,1,2,6,55,7909.3150000000005
1,1,0,1,1,0,0,0,2,4,55,11592.96428571428
1,1,0,1,1,0,0,0,1,6,55,11582.957142857147
1,1,1,0,0,0,0,1,3,4,51,6900.5525
1,1,0,1,0,1,0,0,0,4,54,11326.846428571429
1,1,1,0,1,0,0,0,6,5,51,7019.149285714283
1,1,0,1,0,0,1,0,2,5,55,11590.928571428574
1,1,1,0,0,1,0,0,5,3,51,9179.054642857143
1,1,1,0,0,0,0,1,2,6,50,6567.896428571427
1,1,1,0,1,0,0,0,1,0,52,40790.807142857135
1,1,0,1,0,1,0,0,6,1,52,10503.024999999998
1,1,1,0,0,1,0,0,1,1,53,12590.632142857143
1,1,1,0,0,1,0,0,2,3,55,10883.814285714285
1,1,0,1,0,0,1,0,5,1,52,10425.499999999998
1,1,1,0,0,1,0,0,5,0,51,11562.32142857143
1,1,0,1,0,0,1,0,2,4,54,11240.067857142858
1,1,1,0,0,0,1,0,5,3,55,10642.360714285713
1,1,0,1,0,0,1,0,2,4,50,7304.731785714285
1,1,1,0,0,1,0,0,4,1,55,10657.685714285717
1,1,1,0,0,1,0,0,5,5,53,9907.31642857143
1,1,1,0,1,0,0,0,4,2,54,10470.91785714286
1,1,1,0,0,1,0,0,0,1,51,18348.803571428572
1,1,0,1,0,0,1,0,5,6,53,10859.628571428573
1,1,0,1,1,0,0,0,3,5,51,10037.49892857143
1,1,0,1,0,0,0,1,6,0,53,13651.43214285714
1,1,0,1,0,0,1,0,4,2,51,7941.311785714284
1,1,1,0,0,0,0,1,1,4,55,10643.34642857143
1,1,0,1,0,1,0,0,3,0,51,12560.392857142859
1,1,1,0,0,0,1,0,0,5,53,9893.64892857143
1,1,1,0,1,0,0,0,5,2,52,9645.619642857142
1,1,0,1,1,0,0,0,6,2,53,10825.125
1,1,0,1,1,0,0,0,6,2,51,9973.781785714285
1,1,1,0,0,1,0,0,1,5,50,6694.724642857143
1,1,1,0,0,0,0,1,6,4,51,6929.080357142856
1,1,0,1,0,0,1,0,2,4,52,10544.564285714287
1,1,0,1,0,0,1,0,4,1,50,12126.278571428571
1,1,0,1,1,0,0,0,3,5,54,11312.335714285713
1,1,1,0,0,0,0,1,5,2,51,9161.818214285715
1,1,0,1,1,0,0,0,5,0,51,14988.517857142859
1,1,1,0,0,0,0,1,0,3,54,10184.953571428572
1,1,1,0,0,0,1,0,6,5,55,10702.332142857142
1,1,0,1,0,1,0,0,5,3,54,11254.403571428571
1,1,0,1,0,0,1,0,2,2,51,7577.312500000001
1,1,0,1,1,0,0,0,3,5,53,10784.717857142854
1,1,0,1,0,1,0,0,2,0,53,13505.30357142857
1,1,1,0,0,0,1,0,2,6,54,10192.353571428574
1,1,1,0,1,0,0,0,1,1,54,13082.996428571429
1,1,1,0,0,0,0,1,2,4,53,10200.976785714285
1,1,0,1,0,0,0,1,4,5,53,8172.819642857141
1,1,0,1,1,0,0,0,0,5,54,11227.214285714288
1,1,0,1,0,0,1,0,5,4,55,11594.725
1,1,1,0,0,0,1,0,6,0,54,12778.475
1,1,0,1,1,0,0,0,6,2,54,11237.635714285716
1,1,1,0,0,0,1,0,3,3,52,7479.233571428573
1,1,1,0,0,1,0,0,1,1,54,13006.175000000001
1,1,1,0,0,0,0,1,0,3,50,8862.484285714287
1,1,1,0,1,0,0,0,2,3,52,9686.242499999997
1,1,0,1,1,0,0,0,5,5,51,7498.959642857145
1,1,1,0,0,0,1,0,1,2,54,10203.989285714286
1,1,1,0,1,0,0,0,2,5,55,10630.532142857144
1,1,0,1,0,0,0,1,3,5,51,7463.990714285713
1,1,1,0,1,0,0,0,2,0,52,17041.360714285718
1,1,0,1,0,0,0,1,0,1,53,21707.628571428566
1,1,1,0,0,1,0,0,2,4,54,10351.814285714285
1,1,0,1,0,0,1,0,1,1,55,14515.2
1,1,0,1,0,0,1,0,6,3,55,11673.532142857144
1,1,1,0,1,0,0,0,2,5,51,9084.885357142857
1,1,1,0,0,0,1,0,0,4,54,10293.439285714285
1,1,1,0,1,0,0,0,4,4,52,9814.731071428572
1,1,1,0,0,0,0,1,1,1,52,12343.796428571428
1,1,1,0,0,1,0,0,6,6,50,6741.750714285715
1,1,1,0,0,1,0,0,2,3,54,10284.514285714287
1,1,1,0,0,0,0,1,2,1,52,9844.833571428568
1,1,0,1,0,0,0,1,6,2,53,10810.489285714286
1,1,0,1,0,0,1,0,6,0,54,14171.435714285713
1,1,0,1,0,1,0,0,1,5,51,10051.181428571424
1,1,0,1,0,1,0,0,4,0,52,13023.089285714286
1,1,0,1,0,0,1,0,1,2,50,7395.0549999999985
1,1,0,1,0,0,1,0,6,6,50,9718.527857142853
1,1,1,0,0,0,1,0,3,3,55,10622.796428571432
1,1,1,0,0,0,1,0,5,6,55,10813.642857142859
1,1,0,1,1,0,0,0,2,0,54,19801.985714285718
1,1,0,1,0,0,0,1,5,5,51,7491.547142857143
1,1,1,0,0,1,0,0,6,2,51,9232.934999999998
1,1,1,0,0,0,0,1,2,3,54,10399.860714285713
1,1,1,0,0,0,1,0,2,6,51,9158.232142857141
1,1,0,1,0,0,1,0,2,2,52,10417.967857142856
1,1,0,1,0,0,0,1,4,0,54,14204.975
1,1,1,0,0,0,1,0,4,5,55,10613.017857142859
1,1,0,1,0,0,0,1,3,2,55,11663.282142857142
1,1,1,0,0,1,0,0,6,3,51,9405.4475
1,1,0,1,0,1,0,0,3,3,50,9634.402142857141
1,1,0,1,0,0,1,0,5,1,51,7614.9732142857165
1,1,1,0,0,0,0,1,5,4,53,7530.777857142857
1,1,1,0,1,0,0,0,6,4,51,6828.976428571431
1,1,1,0,1,0,0,0,6,6,55,10742.746428571429
1,1,1,0,1,0,0,0,0,6,51,6888.656428571429
1,1,1,0,0,1,0,0,4,0,53,14909.835714285715
1,1,0,1,1,0,0,0,3,0,54,16923.76785714286
1,1,0,1,0,0,0,1,0,4,50,9903.421428571428
1,1,0,1,0,1,0,0,2,2,51,10095.385357142854
1,1,0,1,0,1,0,0,0,1,51,20062.489285714288
1,1,0,1,1,0,0,0,1,5,50,7279.720714285714
1,1,1,0,0,0,0,1,3,1,54,10237.560714285715
1,1,0,1,1,0,0,0,1,1,53,13661.478571428577
1,1,1,0,0,0,1,0,5,0,53,12302.025000000003
1,1,1,0,0,1,0,0,2,2,54,10335.92857142857
1,1,1,0,0,1,0,0,2,5,52,9728.432142857144
1,1,0,1,0,1,0,0,4,3,55,11613.785714285716
1,1,0,1,0,1,0,0,2,4,53,10851.35357142857
1,1,0,1,1,0,0,0,5,3,51,10247.776785714286
1,1,0,1,1,0,0,0,3,0,52,15637.196428571431
1,1,0,1,0,0,0,1,2,1,50,9671.256428571427
1,1,0,1,0,1,0,0,3,6,53,10919.471428571429
1,1,0,1,1,0,0,0,1,5,55,11864.846428571427
1,1,0,1,0,1,0,0,5,0,51,12620.764285714284
1,1,1,0,0,1,0,0,5,2,52,9601.193928571429
1,1,1,0,0,0,0,1,3,6,52,7210.392500000002
1,1,1,0,0,0,1,0,6,1,54,10275.05
1,1,0,1,0,0,0,1,4,2,51,10092.467857142858
1,1,0,1,0,0,1,0,5,6,51,7571.19392857143
1,1,1,0,0,0,1,0,0,6,55,10611.18928571429
1,1,1,0,0,0,0,1,6,4,54,7773.252500000001
1,1,0,1,0,0,1,0,2,6,53,10878.735714285713
1,1,1,0,0,0,0,1,1,1,54,12796.30357142857
1,1,0,1,0,0,0,1,5,3,52,7818.290714285715
1,1,0,1,0,0,1,0,2,5,53,10895.842857142863
1,1,0,1,1,0,0,0,4,3,50,9865.91607142857
1,1,1,0,0,0,1,0,6,6,50,8814.783214285713
1,1,0,1,0,0,0,1,3,0,53,13464.814285714285
1,1,1,0,0,0,1,0,6,2,50,8825.101071428571
1,1,0,1,1,0,0,0,5,5,54,11316.253571428571
1,1,1,0,0,0,1,0,1,4,51,9074.508571428572
1,1,0,1,0,0,0,1,2,0,53,13752.064285714285
1,1,1,0,1,0,0,0,1,6,52,7454.380357142857
1,1,0,1,0,0,1,0,1,1,53,13501.742857142855
1,1,0,1,1,0,0,0,5,0,55,17394.660714285717
1,1,1,0,0,1,0,0,6,1,50,8831.90142857143
1,1,0,1,0,1,0,0,6,6,52,7955.101785714286
1,1,0,1,1,0,0,0,6,1,55,14540.735714285716
1,1,1,0,0,1,0,0,5,5,54,7707.102142857141
1,1,0,1,0,1,0,0,4,6,50,7299.777142857142
1,1,0,1,1,0,0,0,4,6,50,7341.040714285714
1,1,1,0,0,1,0,0,2,0,53,12342.117857142857
1,1,0,1,1,0,0,0,2,6,52,7815.861785714284
1,1,1,0,0,1,0,0,4,2,51,9246.806428571428
1,1,1,0,1,0,0,0,2,6,50,6595.388214285713
1,1,1,0,1,0,0,0,3,3,53,9969.368214285714
1,1,1,0,0,1,0,0,1,0,53,19767.12142857143
1,1,1,0,0,0,0,1,4,4,55,7905.217857142857
1,1,1,0,0,0,0,1,6,4,50,6726.610357142857
1,1,0,1,1,0,0,0,3,1,50,12000.407142857144
1,1,1,0,0,0,1,0,0,2,55,10713.464285714286
1,1,1,0,0,0,1,0,0,2,54,10215.600000000002
1,1,1,0,0,0,0,1,4,3,54,10769.028571428573
1,1,0,1,0,0,1,0,4,4,54,11250.264285714284
1,1,0,1,0,0,1,0,3,2,53,10899.867857142857
1,1,1,0,0,1,0,0,3,6,54,10298.175
1,1,1,0,0,0,0,1,4,5,54,7788.993571428572
1,1,0,1,0,0,1,0,1,0,51,17537.910714285714
1,1,1,0,0,0,0,1,6,2,54,10574.185714285717
1,1,0,1,0,0,1,0,3,5,54,11200.785714285714
1,1,1,0,0,0,1,0,5,5,51,6844.210357142859
1,1,1,0,0,0,1,0,1,3,51,9102.580714285712
1,1,0,1,0,0,1,0,3,4,51,10259.974999999995
1,1,1,0,1,0,0,0,2,6,54,10419.914285714283
1,1,1,0,0,0,0,1,1,3,50,8963.217142857144
1,1,1,0,0,1,0,0,4,4,51,9150.060357142858
1,1,1,0,0,0,0,1,2,6,53,7792.342500000001
1,1,1,0,0,1,0,0,0,5,50,8816.261428571428
1,1,1,0,0,0,1,0,5,0,55,13256.900000000003
1,1,1,0,0,1,0,0,4,5,54,10306.457142857145
1,1,1,0,1,0,0,0,0,2,53,12819.721428571427
1,1,1,0,0,1,0,0,1,5,53,9944.255
1,1,1,0,0,0,0,1,5,2,54,10298.714285714284
1,1,0,1,1,0,0,0,3,3,55,11568.035714285712
1,1,1,0,1,0,0,0,5,0,54,15526.100000000002
1,1,1,0,0,0,1,0,2,3,53,9832.778214285716
1,1,0,1,1,0,0,0,2,2,54,11272.617857142855
1,1,0,1,1,0,0,0,5,2,50,9660.893214285712
